District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
3156,RSU 02,1370,Richmond High School,null,2014-15,150,-,null,-,null,-,null,null,null,null,null,null,null,null,40,44,29,37,2014-2015.csv,9/1/14,Richmond High School
3156,RSU 02,1371,Richmond Middle School,null,2014-15,113,-,null,-,null,-,null,null,null,null,null,41,37,35,null,null,null,null,2014-2015.csv,9/1/14,Richmond Middle School
3156,RSU 02,1534,Hall-Dale High School,null,2014-15,328,-,null,-,null,-,null,null,null,null,null,null,null,null,88,72,95,73,2014-2015.csv,9/1/14,Hall-Dale High School
3156,RSU 02,1535,Hall-Dale Middle School,null,2014-15,213,-,null,-,null,-,null,null,null,null,null,62,72,79,null,null,null,null,2014-2015.csv,9/1/14,Hall-Dale Middle School
3157,RSU 04,1846,Oak Hill High School,null,2014-15,434,-,null,-,null,-,null,null,null,null,null,null,null,null,109,115,114,96,2014-2015.csv,9/1/14,Oak Hill High School
3157,RSU 04,2620,Oak Hill Middle School,null,2014-15,302,-,null,-,null,-,null,null,null,null,null,85,99,118,null,null,null,null,2014-2015.csv,9/1/14,Oak Hill Middle School
3157,RSU 04,2621,Carrie Ricker School,null,2014-15,312,-,null,-,null,-,null,null,111,103,98,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Carrie Ricker School
3158,RSU 05,1244,Freeport High School,null,2014-15,484,-,null,-,null,-,null,null,null,null,null,null,null,null,113,123,116,132,2014-2015.csv,9/1/14,Freeport High School
3158,RSU 05,1245,Freeport Middle School,null,2014-15,310,-,null,-,null,-,null,null,null,null,null,98,99,113,null,null,null,null,2014-2015.csv,9/1/14,Freeport Middle School
3158,RSU 05,1246,Mast Landing School,null,2014-15,280,-,null,-,null,-,null,null,104,78,98,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mast Landing School
3159,RSU 10,1555,Dirigo High School,null,2014-15,301,-,null,-,null,-,null,null,null,null,null,null,null,null,67,79,76,79,2014-2015.csv,9/1/14,Dirigo High School
3159,RSU 10,1556,T W Kelly Dirigo Middle School,null,2014-15,160,-,null,-,null,-,null,null,null,null,null,51,55,54,null,null,null,null,2014-2015.csv,9/1/14,T W Kelly Dirigo Middle School
3159,RSU 10,1622,Buckfield Jr-Sr High School,null,2014-15,237,-,null,-,null,-,null,null,null,null,null,null,36,30,52,36,41,42,2014-2015.csv,9/1/14,Buckfield Jr-Sr High School
3159,RSU 10,1638,Mountain Valley Middle School,null,2014-15,293,-,null,-,null,-,null,null,null,null,null,95,89,109,null,null,null,null,2014-2015.csv,9/1/14,Mountain Valley Middle School
3159,RSU 10,1641,Mountain Valley High School,null,2014-15,403,-,null,-,null,-,null,null,null,null,null,null,null,null,82,126,108,87,2014-2015.csv,9/1/14,Mountain Valley High School
3161,RSU 13,1485,Owls Head Central School,null,2014-15,59,-,null,-,null,-,null,null,20,18,21,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Owls Head Central School
3161,RSU 13,1489,Rockland District Middle School,null,2014-15,222,-,null,-,null,-,null,null,null,null,73,90,59,null,null,null,null,null,2014-2015.csv,9/1/14,Rockland District Middle School
3161,RSU 13,1683,Thomaston Grammar School,null,2014-15,131,-,null,-,null,-,null,null,null,null,41,54,36,null,null,null,null,null,2014-2015.csv,9/1/14,Thomaston Grammar School
3161,RSU 13,2629,Oceanside High School West,null,2014-15,280,-,null,-,null,-,null,null,null,null,null,null,null,130,150,null,null,null,2014-2015.csv,9/1/14,Oceanside High School West
3161,RSU 13,2630,Oceanside High School East,null,2014-15,444,-,null,-,null,-,null,null,null,null,null,null,null,null,null,158,132,154,2014-2015.csv,9/1/14,Oceanside High School East
3162,RSU 14,1365,Jordan-Small Middle School,null,2014-15,190,-,null,-,null,-,null,null,null,null,49,49,46,46,null,null,null,null,2014-2015.csv,9/1/14,Jordan-Small Middle School
3162,RSU 14,1435,Windham High School,null,2014-15,"1,023",-,null,-,null,-,null,null,null,null,null,null,null,null,255,227,283,258,2014-2015.csv,9/1/14,Windham High School
3162,RSU 14,1436,Manchester School,null,2014-15,402,-,null,-,null,-,null,null,null,205,197,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Manchester School
3162,RSU 14,1437,Windham Middle School,null,2014-15,587,-,null,-,null,-,null,null,null,null,null,209,188,190,null,null,null,null,2014-2015.csv,9/1/14,Windham Middle School
3163,RSU 16,1341,Poland Regional H S,null,2014-15,506,-,null,-,null,-,null,null,null,null,null,null,null,null,137,134,113,122,2014-2015.csv,9/1/14,Poland Regional H S
3163,RSU 16,1342,Bruce M Whittier Middle School,null,2014-15,254,-,null,-,null,-,null,null,null,null,null,null,129,125,null,null,null,null,2014-2015.csv,9/1/14,Bruce M Whittier Middle School
3164,RSU 18,1218,China Middle School,null,2014-15,186,-,null,-,null,-,null,null,null,null,44,44,49,49,null,null,null,null,2014-2015.csv,9/1/14,China Middle School
3164,RSU 18,1659,Williams Elementary School,null,2014-15,223,-,null,-,null,-,null,null,82,73,68,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Williams Elementary School
3164,RSU 18,1660,Messalonskee High School,null,2014-15,760,-,null,-,null,-,null,null,null,null,null,null,null,null,171,177,221,191,2014-2015.csv,9/1/14,Messalonskee High School
3164,RSU 18,1862,Messalonskee Middle School,null,2014-15,527,-,null,-,null,-,null,null,null,null,null,176,183,168,null,null,null,null,2014-2015.csv,9/1/14,Messalonskee Middle School
3165,RSU 19,1666,Somerset Valley Middle School,null,2014-15,185,-,null,-,null,-,null,null,null,null,45,42,52,46,null,null,null,null,2014-2015.csv,9/1/14,Somerset Valley Middle School
3165,RSU 19,1669,Nokomis Regional High School,null,2014-15,681,-,null,-,null,-,null,null,null,null,null,null,null,null,163,175,171,172,2014-2015.csv,9/1/14,Nokomis Regional High School
3165,RSU 19,1670,Sebasticook Valley Middle School,null,2014-15,314,-,null,-,null,-,null,null,null,null,79,77,82,76,null,null,null,null,2014-2015.csv,9/1/14,Sebasticook Valley Middle School
3166,RSU 20,1601,Belfast Area High School,null,2014-15,554,-,null,-,null,-,null,null,null,null,null,null,null,null,136,124,161,133,2014-2015.csv,9/1/14,Belfast Area High School
3166,RSU 20,1602,Troy A Howard Middle School,null,2014-15,358,-,null,-,null,-,null,null,null,null,null,129,106,123,null,null,null,null,2014-2015.csv,9/1/14,Troy A Howard Middle School
3166,RSU 20,1605,Ames Elementary School,null,2014-15,117,-,null,-,null,-,null,28,26,36,27,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Ames Elementary School
3166,RSU 20,1719,Searsport District Middle School,null,2014-15,131,-,null,-,null,-,null,null,null,null,null,36,45,50,null,null,null,null,2014-2015.csv,9/1/14,Searsport District Middle School
3166,RSU 20,1720,Searsport District High School,null,2014-15,173,-,null,-,null,-,null,null,null,null,null,null,null,null,61,35,37,40,2014-2015.csv,9/1/14,Searsport District High School
3167,RSU 21,1783,Kennebunk High School,null,2014-15,692,-,null,-,null,-,null,null,null,null,null,null,null,null,173,162,171,186,2014-2015.csv,9/1/14,Kennebunk High School
3167,RSU 21,1784,Sea Road School,null,2014-15,268,-,null,-,null,-,null,null,null,139,129,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Sea Road School
3167,RSU 21,1785,Middle School of the Kennebunks,null,2014-15,523,-,null,-,null,-,null,null,null,null,null,191,162,170,null,null,null,null,2014-2015.csv,9/1/14,Middle School of the Kennebunks
3168,RSU 23,1319,Loranger Middle School,null,2014-15,295,-,null,-,null,-,null,null,null,61,52,69,54,59,null,null,null,null,2014-2015.csv,9/1/14,Loranger Middle School
3168,RSU 23,1320,Old Orchard Beach High School,null,2014-15,257,-,null,-,null,-,null,null,null,null,null,null,null,null,84,59,55,59,2014-2015.csv,9/1/14,Old Orchard Beach High School
3169,RSU 24,1833,Sumner Memorial High School,null,2014-15,241,-,null,-,null,-,null,null,null,null,null,null,null,null,70,65,53,53,2014-2015.csv,9/1/14,Sumner Memorial High School
3170,RSU 25,1199,Bucksport High School,null,2014-15,302,-,null,-,null,-,null,null,null,null,null,null,null,null,69,81,69,83,2014-2015.csv,9/1/14,Bucksport High School
3170,RSU 25,1200,Miles Lane School,null,2014-15,305,-,null,-,null,-,71,82,80,72,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Miles Lane School
3170,RSU 25,1857,Bucksport Middle School,null,2014-15,354,-,null,-,null,-,null,null,null,null,104,96,67,87,null,null,null,null,2014-2015.csv,9/1/14,Bucksport Middle School
3171,RSU 26,1329,Orono High School,null,2014-15,351,-,null,-,null,-,null,null,null,null,null,null,null,null,84,84,89,94,2014-2015.csv,9/1/14,Orono High School
3171,RSU 26,1330,Orono Middle School,null,2014-15,152,-,null,-,null,-,null,null,null,null,null,39,55,58,null,null,null,null,2014-2015.csv,9/1/14,Orono Middle School
3172,RSU 34,1325,Leonard Middle School,null,2014-15,296,-,null,-,null,-,null,null,null,null,null,96,107,93,null,null,null,null,2014-2015.csv,9/1/14,Leonard Middle School
3172,RSU 34,1326,Old Town High School,null,2014-15,490,-,null,-,null,-,null,null,null,null,null,null,null,null,129,113,132,116,2014-2015.csv,9/1/14,Old Town High School
3173,RSU 38,1837,Maranacook Community High Sch,null,2014-15,396,-,null,-,null,-,null,null,null,null,null,null,null,null,89,95,117,95,2014-2015.csv,9/1/14,Maranacook Community High Sch
3173,RSU 38,1838,Maranacook Community Middle Sch,null,2014-15,269,-,null,-,null,-,null,null,null,null,null,83,88,98,null,null,null,null,2014-2015.csv,9/1/14,Maranacook Community Middle Sch
3174,RSU 39,1208,Teague Park School,null,2014-15,221,-,null,-,null,-,null,null,75,77,69,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Teague Park School
3174,RSU 39,1211,Caribou Middle School,null,2014-15,269,-,null,-,null,-,null,null,null,null,null,91,91,87,null,null,null,null,2014-2015.csv,9/1/14,Caribou Middle School
3174,RSU 39,1212,Caribou High School,null,2014-15,444,-,null,-,null,-,null,null,null,null,null,null,null,null,132,99,112,101,2014-2015.csv,9/1/14,Caribou High School
3175,RSU 67,1771,Mattanawcook Academy,null,2014-15,347,-,null,-,null,-,null,null,null,null,null,null,null,null,83,98,84,82,2014-2015.csv,9/1/14,Mattanawcook Academy
3175,RSU 67,1772,Mattanawcook Jr High School,null,2014-15,297,-,null,-,null,-,null,null,null,null,72,68,81,76,null,null,null,null,2014-2015.csv,9/1/14,Mattanawcook Jr High School
3198,RSU 73,2636,Spruce Mountain Middle School,null,2014-15,366,-,null,-,null,-,null,null,null,null,null,110,131,125,null,null,null,null,2014-2015.csv,9/1/14,Spruce Mountain Middle School
3198,RSU 73,2669,Spruce Mountain High School,null,2014-15,453,-,null,-,null,-,null,null,null,null,null,null,null,null,109,114,101,129,2014-2015.csv,9/1/14,Spruce Mountain High School
3199,RSU 50,1571,Katahdin Middle/High School,null,2014-15,167,-,null,-,null,-,null,null,null,null,null,null,31,32,29,25,29,21,2014-2015.csv,9/1/14,Katahdin Middle/High School
3200,Maine Academy of Natural Sciences,2638,Maine Academy of Natural Sciences,null,2014-15,72,-,null,-,null,-,null,null,null,null,null,null,null,null,14,23,10,25,2014-2015.csv,9/1/14,Maine Academy of Natural Sciences
3206,RSU 09,1506,Mt Blue Middle School,null,2014-15,509,-,null,-,null,-,null,null,null,null,null,158,186,165,null,null,null,null,2014-2015.csv,9/1/14,Mt Blue Middle School
3206,RSU 09,1507,Mt Blue High School,null,2014-15,675,-,null,-,null,-,null,null,null,null,null,null,null,null,145,173,188,169,2014-2015.csv,9/1/14,Mt Blue High School
3206,RSU 09,1508,Cascade Brook School,null,2014-15,297,-,null,-,null,-,null,null,98,104,95,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Cascade Brook School
3206,RSU 09,1513,Academy Hill School,null,2014-15,181,-,null,-,null,-,null,52,46,42,41,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Academy Hill School
3217,RSU 22,1557,George B Weatherbee School,null,2014-15,338,-,null,-,null,-,null,null,110,120,108,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,George B Weatherbee School
3217,RSU 22,1558,Hampden Academy,null,2014-15,693,-,null,-,null,-,null,null,null,null,null,null,null,null,174,150,184,185,2014-2015.csv,9/1/14,Hampden Academy
3217,RSU 22,1560,Reeds Brook Middle School,null,2014-15,361,-,null,-,null,-,null,null,null,null,null,117,126,118,null,null,null,null,2014-2015.csv,9/1/14,Reeds Brook Middle School
3217,RSU 22,1563,Samuel L Wagner Middle School,null,2014-15,237,-,null,-,null,-,null,null,null,null,65,52,66,54,null,null,null,null,2014-2015.csv,9/1/14,Samuel L Wagner Middle School
3232,Baxter Academy for Technology and Science,2665,Baxter Academy for Tech & Sciences,null,2014-15,220,-,null,-,null,-,null,null,null,null,null,null,null,null,77,87,56,null,2014-2015.csv,9/1/14,Baxter Academy for Tech & Sciences
3234,Harpswell Coastal Academy,2667,Harpswell Coastal Academy,null,2014-15,124,-,null,-,null,-,null,null,null,null,null,43,32,null,18,31,null,null,2014-2015.csv,9/1/14,Harpswell Coastal Academy
3237,Maine Connections Academy,2678,Maine Connections Academy,null,2014-15,256,-,null,-,null,-,null,null,null,null,null,null,40,61,60,45,41,9,2014-2015.csv,9/1/14,Maine Connections Academy
1040,Cranberry Isles Public Schools,1221,Ashley Bryan School,null,2014-15,14,-,null,-,1,1,2,1,2,2,2,2,null,2,null,null,null,null,2014-2015.csv,9/1/14,Ashley Bryan School
1078,Isle Au Haut Public Schools,1266,Isle au Haut Rural School,null,2014-15,7,-,null,-,1,1,2,null,1,null,null,null,2,1,null,null,null,null,2014-2015.csv,9/1/14,Isle au Haut Rural School
1094,Frenchboro Public Schools,1296,Frenchboro Elementary School,null,2014-15,2,-,null,-,1,1,null,1,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Frenchboro Elementary School
1154,Southport Public Schools,1397,Southport Central School,null,2014-15,25,-,null,-,1,1,5,3,5,2,1,8,null,null,null,null,null,null,2014-2015.csv,9/1/14,Southport Central School
1288,East Range CSD,1840,East Range II CSD School,null,2014-15,33,-,null,-,1,1,5,3,6,3,2,6,5,2,null,null,null,null,2014-2015.csv,9/1/14,East Range II CSD School
1070,Greenville Public Schools,2646,Greenville Consolidated School,null,2014-15,207,-,null,-,10,10,5,17,14,15,13,13,24,23,21,16,13,23,2014-2015.csv,9/1/14,Greenville Consolidated School
3166,RSU 20,1606,Kermit S Nickerson School,null,2014-15,61,-,null,-,10,10,14,4,11,10,12,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Kermit S Nickerson School
1029,Cape Elizabeth Public Schools,1205,Pond Cove Elementary,null,2014-15,548,-,null,-,101,101,104,100,131,112,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Pond Cove Elementary
1148,Sanford Public Schools,1385,Carl J Lamb School,null,2014-15,531,-,null,-,103,103,84,66,65,76,66,71,null,null,null,null,null,null,2014-2015.csv,9/1/14,Carl J Lamb School
1159,Surry Public Schools,1411,Surry Elementary School,null,2014-15,100,-,null,-,11,11,10,14,9,15,12,14,8,7,null,null,null,null,2014-2015.csv,9/1/14,Surry Elementary School
1211,RSU 17/MSAD 17,1541,Otisfield Community School,null,2014-15,69,-,null,-,11,11,10,21,12,15,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Otisfield Community School
1238,RSU 44/MSAD 44,1643,Andover Elementary School,null,2014-15,33,-,null,-,11,11,3,4,2,5,8,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Andover Elementary School
1258,RSU 64/MSAD 64,1768,Stetson Elementary School,null,2014-15,43,-,null,-,11,11,14,18,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Stetson Elementary School
3210,Cornville Regional Charter School,2645,Cornville Regional Charter School,null,2014-15,106,-,null,-,11,11,13,14,16,13,13,15,3,8,null,null,null,null,2014-2015.csv,9/1/14,Cornville Regional Charter School
1087,Lamoine Public Schools,1278,Lamoine Consolidated School,null,2014-15,104,-,null,-,12,12,10,9,12,16,14,11,10,10,null,null,null,null,2014-2015.csv,9/1/14,Lamoine Consolidated School
1162,Tremont Public Schools,1412,Tremont Consolidated School,null,2014-15,115,-,null,-,12,12,11,13,13,13,12,14,9,18,null,null,null,null,2014-2015.csv,9/1/14,Tremont Consolidated School
1148,Sanford Public Schools,1384,Margaret Chase Smith Sch.-Sanford,null,2014-15,390,-,null,-,122,122,97,83,88,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Margaret Chase Smith Sch.-Sanford
1004,Appleton Public Schools,1132,Appleton Village School,null,2014-15,139,-,null,-,13,13,22,15,16,17,7,18,16,15,null,null,null,null,2014-2015.csv,9/1/14,Appleton Village School
1231,RSU 37/MSAD 37,1615,Daniel W Merritt School,null,2014-15,151,-,null,-,13,13,20,16,18,14,11,22,21,16,null,null,null,null,2014-2015.csv,9/1/14,Daniel W Merritt School
3184,RSU 78,1364,Rangeley Lakes Regional School,null,2014-15,190,-,null,-,13,13,10,15,17,13,19,14,15,16,20,14,15,9,2014-2015.csv,9/1/14,Rangeley Lakes Regional School
1245,RSU 51/MSAD 51,1688,Mabel I Wilson School,null,2014-15,537,-,null,-,133,133,131,144,129,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mabel I Wilson School
1057,Falmouth Public Schools,2634,Falmouth Elementary School,null,2014-15,925,-,null,-,138,138,149,168,161,152,157,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Falmouth Elementary School
1117,Nobleboro Public Schools,1317,Nobleboro Central School,null,2014-15,141,-,null,-,14,14,12,17,16,17,18,12,11,24,null,null,null,null,2014-2015.csv,9/1/14,Nobleboro Central School
1238,RSU 44/MSAD 44,1647,Woodstock School,null,2014-15,88,-,null,-,14,14,11,21,12,15,15,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Woodstock School
1150,Sedgwick Public Schools,1393,Sedgwick Elementary School,null,2014-15,93,-,null,-,15,15,7,12,6,10,13,10,10,10,null,null,null,null,2014-2015.csv,9/1/14,Sedgwick Elementary School
1231,RSU 37/MSAD 37,1619,Harrington Elementary School,null,2014-15,167,-,null,-,16,16,24,16,21,17,13,16,14,30,null,null,null,null,2014-2015.csv,9/1/14,Harrington Elementary School
1252,RSU 58/MSAD 58,1734,Phillips Elementary School,null,2014-15,150,-,null,-,16,16,11,22,15,18,12,12,21,23,null,null,null,null,2014-2015.csv,9/1/14,Phillips Elementary School
1255,RSU 61/MSAD 61,1757,Sebago Elementary School,null,2014-15,87,-,null,-,16,16,14,12,17,12,16,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Sebago Elementary School
3173,RSU 38,1423,Wayne Elementary School,null,2014-15,64,-,null,-,16,16,10,9,10,10,9,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Wayne Elementary School
3230,Cherryfield Public Schools,1616,Cherryfield Elementary,null,2014-15,121,-,null,-,16,16,16,13,16,20,13,9,12,6,null,null,null,null,2014-2015.csv,9/1/14,Cherryfield Elementary
1112,Mount Desert Public Schools,1314,Mt Desert Elementary School,null,2014-15,190,-,null,-,17,17,18,19,22,21,23,24,29,17,null,null,null,null,2014-2015.csv,9/1/14,Mt Desert Elementary School
1156,Southwest Harbor Public Schools,1408,Pemetic Elementary School,null,2014-15,146,-,null,-,17,17,22,19,18,17,14,14,13,12,null,null,null,null,2014-2015.csv,9/1/14,Pemetic Elementary School
1197,RSU 03/MSAD 03,1473,Troy Central School,null,2014-15,80,-,null,-,17,17,17,13,13,9,11,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Troy Central School
1206,RSU 82/MSAD 12,1522,Forest Hills Consolidated School,null,2014-15,177,-,null,-,17,17,9,8,18,20,10,13,12,14,14,19,10,13,2014-2015.csv,9/1/14,Forest Hills Consolidated School
1234,RSU 40/MSAD 40,1625,Union Elementary,null,2014-15,118,-,null,-,17,17,16,15,15,15,16,24,null,null,null,null,null,null,2014-2015.csv,9/1/14,Union Elementary
1243,RSU 49/MSAD 49,1673,Albion Elementary School,null,2014-15,133,-,null,-,17,17,16,21,13,19,27,20,null,null,null,null,null,null,2014-2015.csv,9/1/14,Albion Elementary School
1249,RSU 55/MSAD 55,1712,Baldwin Consolidated School,null,2014-15,73,-,null,-,17,17,null,19,17,20,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Baldwin Consolidated School
3152,RSU 01 - LKRSU,1426,West Bath School,null,2014-15,148,-,null,-,17,17,30,20,34,16,31,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,West Bath School
3160,RSU 12,1434,Whitefield Elementary School,null,2014-15,179,-,null,-,17,17,13,25,19,28,20,23,18,16,null,null,null,null,2014-2015.csv,9/1/14,Whitefield Elementary School
3161,RSU 13,1679,Cushing Community School,null,2014-15,77,-,null,-,17,17,12,18,16,14,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Cushing Community School
1026,Brunswick Public Schools,1191,Coffin School,null,2014-15,342,-,null,-,173,173,169,null,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Coffin School
3162,RSU 14,1438,Windham Primary School,null,2014-15,776,-,null,-,174,174,208,209,185,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Windham Primary School
1163,Trenton Public Schools,1413,Trenton Elementary School,null,2014-15,122,-,null,-,18,18,16,13,18,10,12,12,10,13,null,null,null,null,2014-2015.csv,9/1/14,Trenton Elementary School
1252,RSU 58/MSAD 58,1732,Kingfield Elementary School,null,2014-15,159,-,null,-,18,18,17,19,18,16,18,16,25,12,null,null,null,null,2014-2015.csv,9/1/14,Kingfield Elementary School
3160,RSU 12,1334,Palermo Consolidated School,null,2014-15,129,-,null,-,18,18,13,13,14,19,15,9,11,17,null,null,null,null,2014-2015.csv,9/1/14,Palermo Consolidated School
1016,Biddeford Public Schools,1175,John F Kennedy Memorial School,null,2014-15,184,-,null,-,184,184,null,null,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,John F Kennedy Memorial School
1234,RSU 40/MSAD 40,1630,Prescott Memorial School,null,2014-15,108,-,null,-,19,19,17,11,14,15,16,16,null,null,null,null,null,null,2014-2015.csv,9/1/14,Prescott Memorial School
1265,RSU 74/MSAD 74,1879,Carrabec Community School,null,2014-15,269,-,null,-,19,19,22,22,24,19,22,50,48,43,null,null,null,null,2014-2015.csv,9/1/14,Carrabec Community School
1135,Long Island Public Schools,1362,Long Island Elementary School,null,2014-15,17,-,null,-,2,2,5,5,2,3,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Long Island Elementary School
1143,Robbinston Public Schools,1372,Robbinston Grade School,null,2014-15,41,-,null,-,2,2,7,7,7,4,5,6,null,3,null,null,null,null,2014-2015.csv,9/1/14,Robbinston Grade School
1252,RSU 58/MSAD 58,1735,Strong Elementary School,null,2014-15,164,-,null,-,20,20,18,23,15,18,16,21,16,17,null,null,null,null,2014-2015.csv,9/1/14,Strong Elementary School
1264,RSU 72/MSAD 72,1788,Denmark Elementary School,null,2014-15,99,-,null,-,20,20,14,18,18,15,14,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Denmark Elementary School
1289,Deer Isle-Stonington CSD,1843,Deer Isle-Stonington Elementary Sch,null,2014-15,203,-,null,-,20,20,25,30,23,20,24,25,20,16,null,null,null,null,2014-2015.csv,9/1/14,Deer Isle-Stonington Elementary Sch
3167,RSU 21,1786,Kennebunkport Consolidated Sch,null,2014-15,191,-,null,-,20,20,33,40,35,29,34,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Kennebunkport Consolidated Sch
1000,Acton Public Schools,1129,Acton Elementary School,null,2014-15,194,-,null,-,21,21,18,33,20,12,23,26,20,21,null,null,null,null,2014-2015.csv,9/1/14,Acton Elementary School
1077,Hope Public Schools,1265,Hope Elementary School,null,2014-15,175,-,null,-,21,21,22,17,19,14,19,23,22,18,null,null,null,null,2014-2015.csv,9/1/14,Hope Elementary School
1272,Pleasant Point,1822,Beatrice Rafferty School,null,2014-15,128,-,null,-,21,21,22,22,7,8,12,12,13,11,null,null,null,null,2014-2015.csv,9/1/14,Beatrice Rafferty School
3161,RSU 13,1490,Gilford Butler School,null,2014-15,90,-,null,-,21,21,37,32,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Gilford Butler School
1167,Veazie Public Schools,1416,Veazie Community School,null,2014-15,155,-,null,-,22,22,12,17,13,19,17,12,23,20,null,null,null,null,2014-2015.csv,9/1/14,Veazie Community School
1231,RSU 37/MSAD 37,1620,Milbridge Elementary School,null,2014-15,127,-,null,-,22,22,17,19,10,10,15,13,8,13,null,null,null,null,2014-2015.csv,9/1/14,Milbridge Elementary School
3161,RSU 13,1680,St George School,null,2014-15,171,-,null,-,22,22,20,18,26,21,23,21,20,null,null,null,null,null,2014-2015.csv,9/1/14,St George School
1065,Gorham Public Schools,1254,Narragansett Elementary School,null,2014-15,230,-,null,-,23,23,33,41,39,31,63,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Narragansett Elementary School
1071,Hancock Public Schools,1260,Hancock Grammar School,null,2014-15,211,-,null,-,24,24,32,19,25,21,19,18,19,34,null,null,null,null,2014-2015.csv,9/1/14,Hancock Grammar School
1266,RSU 75/MSAD 75,1801,Bowdoinham Community School,null,2014-15,168,-,null,-,24,24,27,25,29,33,30,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Bowdoinham Community School
3162,RSU 14,1366,Raymond Elementary School,null,2014-15,196,-,null,-,24,24,46,45,37,44,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Raymond Elementary School
1251,RSU 57/MSAD 57,1726,Lyman Elementary School,null,2014-15,244,-,null,-,25,25,48,43,43,45,40,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lyman Elementary School
1205,RSU 11/MSAD 11,1519,Pittston Consolidated School,null,2014-15,198,-,null,-,26,26,36,26,37,41,32,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Pittston Consolidated School
1044,Dayton Public Schools,1222,Dayton Consolidated School,null,2014-15,138,-,null,-,27,27,21,19,29,20,22,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Dayton Consolidated School
1251,RSU 57/MSAD 57,1727,Shapleigh Memorial School,null,2014-15,138,-,null,-,27,27,20,17,20,30,24,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Shapleigh Memorial School
1257,RSU 63/MSAD 63,1760,Holden School,null,2014-15,150,-,null,-,28,28,33,25,30,34,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Holden School
1258,RSU 64/MSAD 64,1762,Bradford Elementary School,null,2014-15,92,-,null,-,28,28,33,31,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Bradford Elementary School
1081,Jefferson Public Schools,1271,Jefferson Village School,null,2014-15,193,-,null,-,29,29,15,25,20,22,22,20,18,22,null,null,null,null,2014-2015.csv,9/1/14,Jefferson Village School
1224,RSU 30/MSAD 30,1588,Lee/Winn School,null,2014-15,95,-,null,-,29,29,17,22,14,13,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lee/Winn School
1079,Islesboro Public Schools,1267,Islesboro Central School,null,2014-15,95,-,null,-,3,3,4,6,4,5,5,9,10,10,8,10,9,12,2014-2015.csv,9/1/14,Islesboro Central School
1267,MSAD 76,1808,Swans Island Elementary School,null,2014-15,35,-,null,-,3,3,3,4,3,5,2,7,3,5,null,null,null,null,2014-2015.csv,9/1/14,Swans Island Elementary School
1148,Sanford Public Schools,1379,Lafayette School,null,2014-15,134,-,null,-,30,30,33,38,33,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lafayette School
