Commodity,State,Time,Total Value ($US)
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2002,"88,358"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2003,"229,604"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2004,"332,975"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2005,"1,196,242"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2006,"425,369"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2007,"271,858"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2008,"238,872"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2009,"814,240"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2010,"732,996"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2011,"563,687"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2012,"562,686"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2013,"718,397"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2014,"798,458"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2015,"672,788"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,New Hampshire,2016 through November,"1,631,344"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2002,"2,229,887"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2003,"1,358,739"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2004,"1,679,654"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2005,"1,959,627"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2006,"990,081"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2007,"1,247,700"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2008,"1,444,247"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2009,"829,995"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2010,"1,012,099"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2011,"721,008"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2012,"881,974"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2013,"470,055"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2014,"1,097,605"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2015,"782,533"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Rhode Island,2016 through November,"610,763"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2002,"545,178"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2003,"1,991,690"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2004,"2,944,224"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2005,"1,315,299"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2006,"817,516"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2007,"697,287"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2008,"85,924"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2009,"6,849"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2010,"15,746"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2011,"14,875"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2012,"12,000"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2013,"60,599"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2014,"50,003"
58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,Vermont,2015,"35,391"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2002,"470,939,536"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2003,"608,480,746"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2004,"560,488,313"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2005,"552,239,602"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2006,"529,747,963"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2007,"621,012,160"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2008,"562,830,176"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2009,"461,840,016"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2010,"672,022,620"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2011,"756,043,583"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2012,"905,032,659"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2013,"1,007,140,565"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2014,"1,124,962,153"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2015,"1,166,105,514"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,All States,2016 through November,"1,076,601,638"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2002,"75,323"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2003,"164,764"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2004,"86,754"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2005,"201,364"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2006,"1,583,726"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2007,"495,442"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2008,"451,445"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2009,"400,142"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2010,"769,601"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2011,"567,556"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2012,"640,058"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2013,"611,021"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2014,"1,061,506"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2015,"733,048"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Connecticut,2016 through November,"1,052,603"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2002,"5,717"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2003,"2,858"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2004,"10,301"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2005,"55,811"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2007,"282,243"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2008,"211,769"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2009,"48,942"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2011,"14,781"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2012,"79,685"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2013,"304,175"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2014,"194,488"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2015,"607,468"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Maine,2016 through November,"20,055"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2002,"15,504,610"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2003,"11,358,730"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2004,"9,549,613"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2005,"4,946,920"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2006,"2,122,409"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2007,"3,081,014"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2008,"4,171,076"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2009,"5,987,134"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2010,"13,118,270"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2011,"19,653,366"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2012,"27,778,249"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2013,"35,263,314"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2014,"40,601,205"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2015,"35,834,378"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Massachusetts,2016 through November,"41,864,799"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2002,"147,787"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2003,"305,126"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2004,"534,660"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2005,"439,903"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2006,"322,725"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2007,"356,673"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2008,"2,341,458"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2009,"3,084,219"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2010,"3,188,432"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2011,"1,216,227"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2012,"742,886"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2013,"3,576,686"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2014,"5,140,926"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2015,"5,761,304"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,New Hampshire,2016 through November,"9,801,399"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2002,"614,119"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2003,"568,188"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2004,"809,957"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2005,"1,642,662"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2006,"804,736"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2007,"690,847"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2008,"502,794"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2009,"350,474"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2010,"515,695"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2011,"478,597"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2012,"407,887"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2013,"346,439"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2014,"678,785"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2015,"1,086,796"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Rhode Island,2016 through November,"425,827"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2003,"14,720"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2008,"6,828"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2010,"7,350"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2012,"340,912"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2013,"236,436"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2014,"2,680"
59 Impregnated Etc Text Fabrics; Tex Art For Industry,Vermont,2015,"90,508"
60 Knitted Or Crocheted Fabrics,All States,2002,"332,104,944"
60 Knitted Or Crocheted Fabrics,All States,2003,"365,873,735"
60 Knitted Or Crocheted Fabrics,All States,2004,"541,963,268"
60 Knitted Or Crocheted Fabrics,All States,2005,"622,615,153"
60 Knitted Or Crocheted Fabrics,All States,2006,"618,242,851"
60 Knitted Or Crocheted Fabrics,All States,2007,"629,805,952"
60 Knitted Or Crocheted Fabrics,All States,2008,"565,596,543"
60 Knitted Or Crocheted Fabrics,All States,2009,"366,695,049"
60 Knitted Or Crocheted Fabrics,All States,2010,"415,436,891"
60 Knitted Or Crocheted Fabrics,All States,2011,"383,569,054"
60 Knitted Or Crocheted Fabrics,All States,2012,"353,741,235"
60 Knitted Or Crocheted Fabrics,All States,2013,"396,295,961"
60 Knitted Or Crocheted Fabrics,All States,2014,"392,975,858"
60 Knitted Or Crocheted Fabrics,All States,2015,"432,421,219"
60 Knitted Or Crocheted Fabrics,All States,2016 through November,"325,975,230"
60 Knitted Or Crocheted Fabrics,Connecticut,2002,"584,417"
60 Knitted Or Crocheted Fabrics,Connecticut,2003,"7,105"
60 Knitted Or Crocheted Fabrics,Connecticut,2005,"117,710"
60 Knitted Or Crocheted Fabrics,Connecticut,2007,"5,689"
60 Knitted Or Crocheted Fabrics,Connecticut,2009,"87,091"
60 Knitted Or Crocheted Fabrics,Connecticut,2010,"65,928"
60 Knitted Or Crocheted Fabrics,Connecticut,2011,"32,555"
60 Knitted Or Crocheted Fabrics,Connecticut,2012,"12,985"
60 Knitted Or Crocheted Fabrics,Connecticut,2013,"2,715"
60 Knitted Or Crocheted Fabrics,Connecticut,2014,"34,515"
60 Knitted Or Crocheted Fabrics,Connecticut,2015,"8,718"
60 Knitted Or Crocheted Fabrics,Connecticut,2016 through November,"61,441"
60 Knitted Or Crocheted Fabrics,Maine,2004,"334,786"
60 Knitted Or Crocheted Fabrics,Maine,2005,"3,593"
60 Knitted Or Crocheted Fabrics,Maine,2010,"20,138"
60 Knitted Or Crocheted Fabrics,Maine,2011,"16,992"
60 Knitted Or Crocheted Fabrics,Maine,2012,"24,941"
60 Knitted Or Crocheted Fabrics,Maine,2014,"201,942"
60 Knitted Or Crocheted Fabrics,Maine,2015,"157,267"
60 Knitted Or Crocheted Fabrics,Maine,2016 through November,"53,501"
60 Knitted Or Crocheted Fabrics,Massachusetts,2002,"2,021,363"
60 Knitted Or Crocheted Fabrics,Massachusetts,2003,"1,432,188"
60 Knitted Or Crocheted Fabrics,Massachusetts,2004,"3,443,000"
60 Knitted Or Crocheted Fabrics,Massachusetts,2005,"2,277,592"
60 Knitted Or Crocheted Fabrics,Massachusetts,2006,"2,237,788"
60 Knitted Or Crocheted Fabrics,Massachusetts,2007,"2,898,394"
60 Knitted Or Crocheted Fabrics,Massachusetts,2008,"2,345,712"
60 Knitted Or Crocheted Fabrics,Massachusetts,2009,"2,034,863"
60 Knitted Or Crocheted Fabrics,Massachusetts,2010,"3,194,029"
60 Knitted Or Crocheted Fabrics,Massachusetts,2011,"1,854,204"
60 Knitted Or Crocheted Fabrics,Massachusetts,2012,"2,030,349"
60 Knitted Or Crocheted Fabrics,Massachusetts,2013,"2,990,221"
60 Knitted Or Crocheted Fabrics,Massachusetts,2014,"3,476,226"
60 Knitted Or Crocheted Fabrics,Massachusetts,2015,"2,806,098"
60 Knitted Or Crocheted Fabrics,Massachusetts,2016 through November,"1,551,281"
60 Knitted Or Crocheted Fabrics,New Hampshire,2003,"30,511"
60 Knitted Or Crocheted Fabrics,New Hampshire,2004,"75,283"
60 Knitted Or Crocheted Fabrics,New Hampshire,2005,"142,353"
60 Knitted Or Crocheted Fabrics,New Hampshire,2006,"148,973"
60 Knitted Or Crocheted Fabrics,New Hampshire,2007,"11,988"
60 Knitted Or Crocheted Fabrics,New Hampshire,2009,"50,750"
60 Knitted Or Crocheted Fabrics,New Hampshire,2010,"68,281"
60 Knitted Or Crocheted Fabrics,New Hampshire,2011,"47,721"
60 Knitted Or Crocheted Fabrics,New Hampshire,2012,"36,473"
60 Knitted Or Crocheted Fabrics,New Hampshire,2013,"56,300"
60 Knitted Or Crocheted Fabrics,New Hampshire,2014,"107,033"
60 Knitted Or Crocheted Fabrics,New Hampshire,2015,"100,116"
60 Knitted Or Crocheted Fabrics,New Hampshire,2016 through November,"18,697"
60 Knitted Or Crocheted Fabrics,Rhode Island,2002,"383,861"
60 Knitted Or Crocheted Fabrics,Rhode Island,2003,"222,101"
60 Knitted Or Crocheted Fabrics,Rhode Island,2004,"399,208"
60 Knitted Or Crocheted Fabrics,Rhode Island,2005,"2,999,026"
60 Knitted Or Crocheted Fabrics,Rhode Island,2006,"1,495,128"
60 Knitted Or Crocheted Fabrics,Rhode Island,2007,"1,281,425"
60 Knitted Or Crocheted Fabrics,Rhode Island,2008,"274,933"
60 Knitted Or Crocheted Fabrics,Rhode Island,2009,"129,928"
60 Knitted Or Crocheted Fabrics,Rhode Island,2010,"4,238,329"
60 Knitted Or Crocheted Fabrics,Rhode Island,2011,"4,344,665"
60 Knitted Or Crocheted Fabrics,Rhode Island,2012,"3,974,696"
60 Knitted Or Crocheted Fabrics,Rhode Island,2013,"2,068,919"
60 Knitted Or Crocheted Fabrics,Rhode Island,2014,"713,751"
60 Knitted Or Crocheted Fabrics,Rhode Island,2015,"239,285"
60 Knitted Or Crocheted Fabrics,Rhode Island,2016 through November,"1,045,886"
60 Knitted Or Crocheted Fabrics,Vermont,2002,"4,865"
60 Knitted Or Crocheted Fabrics,Vermont,2004,"9,923"
60 Knitted Or Crocheted Fabrics,Vermont,2005,"2,762"
60 Knitted Or Crocheted Fabrics,Vermont,2006,"3,504"
60 Knitted Or Crocheted Fabrics,Vermont,2007,"30,095"
60 Knitted Or Crocheted Fabrics,Vermont,2008,"524,828"
60 Knitted Or Crocheted Fabrics,Vermont,2009,"654,114"
60 Knitted Or Crocheted Fabrics,Vermont,2010,"380,959"
60 Knitted Or Crocheted Fabrics,Vermont,2011,"440,734"
60 Knitted Or Crocheted Fabrics,Vermont,2012,"113,237"
60 Knitted Or Crocheted Fabrics,Vermont,2013,"45,126"
60 Knitted Or Crocheted Fabrics,Vermont,2014,"101,161"
60 Knitted Or Crocheted Fabrics,Vermont,2015,"366,376"
60 Knitted Or Crocheted Fabrics,Vermont,2016 through November,"71,397"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2002,"1,041,150,518"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2003,"934,774,526"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2004,"710,783,844"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2005,"601,124,316"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2006,"579,650,929"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2007,"405,455,712"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2008,"395,474,879"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2009,"423,211,236"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2010,"478,575,882"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2011,"514,726,630"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2012,"524,784,097"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2013,"573,658,593"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2014,"608,805,105"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2015,"618,712,157"
"61 Apparel Articles And Accessories, Knit Or Crochet",All States,2016 through November,"517,962,619"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2002,"125,646"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2003,"8,363"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2004,"7,001"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2005,"34,018"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2006,"4,957"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2008,"28,858"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2009,"31,215"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2010,"394,040"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2011,"351,821"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2012,"49,954"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2013,"80,572"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2014,"19,341"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2015,"11,334"
"61 Apparel Articles And Accessories, Knit Or Crochet",Connecticut,2016 through November,"10,916"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2002,"5,549"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2003,"33,307"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2004,"25,310"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2006,"2,595"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2009,"30,167"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2012,"24,004"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2014,"6,379"
"61 Apparel Articles And Accessories, Knit Or Crochet",Maine,2016 through November,"2,999"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2002,"60,164"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2003,"294,457"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2004,"189,150"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2005,"81,829"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2006,"484,670"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2007,"179,223"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2008,"206,309"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2009,"539,792"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2010,"941,973"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2011,"861,156"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2012,"996,134"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2013,"588,294"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2014,"425,680"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2015,"523,566"
"61 Apparel Articles And Accessories, Knit Or Crochet",Massachusetts,2016 through November,"673,977"
