Commodity,State,Time,Total Value ($US)
"64 Footwear, Gaiters Etc. And Parts Thereof",Connecticut,2012,"537,516"
"64 Footwear, Gaiters Etc. And Parts Thereof",Connecticut,2013,"2,266,833"
"64 Footwear, Gaiters Etc. And Parts Thereof",Connecticut,2014,"773,245"
"64 Footwear, Gaiters Etc. And Parts Thereof",Connecticut,2015,"1,449,213"
"64 Footwear, Gaiters Etc. And Parts Thereof",Connecticut,2016 through November,"163,958"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2008,"7,445,529"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2009,"10,714,835"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2010,"16,434,241"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2011,"10,500,404"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2012,"12,959,339"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2013,"12,030,332"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2014,"11,715,219"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2015,"8,829,658"
"64 Footwear, Gaiters Etc. And Parts Thereof",Maine,2016 through November,"5,111,955"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2008,"1,893,363"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2009,"1,656,560"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2010,"2,851,078"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2011,"1,955,250"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2012,"5,404,374"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2013,"4,711,320"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2014,"6,372,173"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2015,"7,851,643"
"64 Footwear, Gaiters Etc. And Parts Thereof",Massachusetts,2016 through November,"9,068,856"
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2008,"1,008,511"
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2009,"557,702"
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2010,"23,245"
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2011,841
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2015,"3,687"
"64 Footwear, Gaiters Etc. And Parts Thereof",New Hampshire,2016 through November,304
"64 Footwear, Gaiters Etc. And Parts Thereof",Rhode Island,2008,"1,200"
"64 Footwear, Gaiters Etc. And Parts Thereof",Rhode Island,2009,895
"64 Footwear, Gaiters Etc. And Parts Thereof",Rhode Island,2011,600
"64 Footwear, Gaiters Etc. And Parts Thereof",Rhode Island,2012,"12,744"
"64 Footwear, Gaiters Etc. And Parts Thereof",Rhode Island,2016 through November,"11,538"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2008,"4,225"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2009,322
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2010,"12,320"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2011,"128,591"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2013,"61,163"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2014,"14,548"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2015,"13,459"
"64 Footwear, Gaiters Etc. And Parts Thereof",Vermont,2016 through November,"5,018"
65 Headgear And Parts Thereof,All States,2008,"40,654,044"
65 Headgear And Parts Thereof,All States,2009,"37,287,140"
65 Headgear And Parts Thereof,All States,2010,"44,374,196"
65 Headgear And Parts Thereof,All States,2011,"51,362,262"
65 Headgear And Parts Thereof,All States,2012,"57,184,405"
65 Headgear And Parts Thereof,All States,2013,"61,593,162"
65 Headgear And Parts Thereof,All States,2014,"68,789,776"
65 Headgear And Parts Thereof,All States,2015,"78,827,505"
65 Headgear And Parts Thereof,All States,2016 through November,"86,003,922"
65 Headgear And Parts Thereof,Connecticut,2008,"1,309"
65 Headgear And Parts Thereof,Connecticut,2012,"3,744"
65 Headgear And Parts Thereof,Connecticut,2013,258
65 Headgear And Parts Thereof,Connecticut,2015,"1,904"
65 Headgear And Parts Thereof,Maine,2010,710
65 Headgear And Parts Thereof,Massachusetts,2008,"33,240"
65 Headgear And Parts Thereof,Massachusetts,2010,"4,207"
65 Headgear And Parts Thereof,Massachusetts,2011,"25,857"
65 Headgear And Parts Thereof,Massachusetts,2012,"58,187"
65 Headgear And Parts Thereof,Massachusetts,2013,"66,718"
65 Headgear And Parts Thereof,Massachusetts,2014,"1,101"
65 Headgear And Parts Thereof,Massachusetts,2015,"42,076"
65 Headgear And Parts Thereof,Massachusetts,2016 through November,"109,949"
65 Headgear And Parts Thereof,New Hampshire,2011,285
65 Headgear And Parts Thereof,New Hampshire,2013,300
65 Headgear And Parts Thereof,Rhode Island,2008,"1,041,972"
65 Headgear And Parts Thereof,Rhode Island,2009,"2,465,985"
65 Headgear And Parts Thereof,Rhode Island,2010,"3,193,281"
65 Headgear And Parts Thereof,Rhode Island,2011,"4,189,201"
65 Headgear And Parts Thereof,Rhode Island,2012,"4,378,287"
65 Headgear And Parts Thereof,Rhode Island,2013,"4,865,219"
65 Headgear And Parts Thereof,Rhode Island,2014,"6,713,371"
65 Headgear And Parts Thereof,Rhode Island,2015,"8,890,988"
65 Headgear And Parts Thereof,Rhode Island,2016 through November,"12,407,198"
65 Headgear And Parts Thereof,Vermont,2008,"1,493,863"
65 Headgear And Parts Thereof,Vermont,2009,"1,185,694"
65 Headgear And Parts Thereof,Vermont,2010,"1,125,364"
65 Headgear And Parts Thereof,Vermont,2011,"1,150,446"
65 Headgear And Parts Thereof,Vermont,2012,"680,005"
65 Headgear And Parts Thereof,Vermont,2013,"784,981"
65 Headgear And Parts Thereof,Vermont,2014,"1,442,315"
65 Headgear And Parts Thereof,Vermont,2015,"1,650,049"
65 Headgear And Parts Thereof,Vermont,2016 through November,"1,075,214"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2008,"787,959"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2009,"1,001,904"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2010,"1,175,200"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2011,"1,336,160"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2012,"2,272,276"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2013,"2,880,939"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2014,"3,440,063"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2015,"3,813,010"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",All States,2016 through November,"3,993,625"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",Connecticut,2012,"1,212"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",Massachusetts,2011,"2,722"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",New Hampshire,2011,"3,376"
"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",Rhode Island,2011,428
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2008,"3,345,105"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2009,"2,895,665"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2010,"3,621,616"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2011,"4,590,385"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2012,"2,654,987"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2013,"3,339,248"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2014,"4,024,745"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2015,"3,566,371"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",All States,2016 through November,"5,403,647"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Connecticut,2012,"1,226"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Maine,2009,560
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Massachusetts,2008,"12,300"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Massachusetts,2011,851
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Massachusetts,2014,"1,110"
"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",New Hampshire,2010,414
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2008,"382,668,724"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2009,"290,492,635"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2010,"348,779,686"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2011,"375,683,030"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2012,"397,049,942"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2013,"448,814,967"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2014,"514,697,954"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2015,"574,428,378"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",All States,2016 through November,"526,056,073"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2008,"60,742"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2009,"45,056"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2010,"674,031"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2011,"846,820"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2012,"4,783,329"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2013,"4,920,015"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2014,"5,438,851"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2015,"5,504,609"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Connecticut,2016 through November,"6,413,141"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2011,"7,902"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2012,"71,902"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2013,"28,382"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2014,"17,912"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2015,"51,412"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Maine,2016 through November,"51,306"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2008,"25,633,353"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2009,"16,830,598"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2010,"21,995,486"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2011,"4,329,217"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2012,"28,068,046"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2013,"30,531,292"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2014,"31,900,658"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2015,"39,179,636"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Massachusetts,2016 through November,"30,388,862"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2008,"76,816"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2009,"47,380"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2010,"78,831"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2011,"79,299"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2012,"110,860"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2013,"80,707"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2014,"137,783"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2015,"488,324"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",New Hampshire,2016 through November,"521,895"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2009,"2,314"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2010,"2,573,334"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2011,"2,803,247"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2012,"2,781,836"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2013,"6,382,362"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2014,"7,970,522"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2015,"8,429,702"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Rhode Island,2016 through November,"7,470,543"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Vermont,2008,"94,800"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Vermont,2014,"6,521"
"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Vermont,2016 through November,"13,971"
69 Ceramic Products,All States,2008,"770,320,534"
69 Ceramic Products,All States,2009,"592,445,055"
69 Ceramic Products,All States,2010,"687,298,179"
69 Ceramic Products,All States,2011,"715,752,104"
69 Ceramic Products,All States,2012,"823,889,165"
69 Ceramic Products,All States,2013,"946,694,361"
69 Ceramic Products,All States,2014,"1,056,621,336"
69 Ceramic Products,All States,2015,"1,096,843,641"
69 Ceramic Products,All States,2016 through November,"978,864,795"
69 Ceramic Products,Connecticut,2008,"1,908,905"
69 Ceramic Products,Connecticut,2009,"1,131,072"
69 Ceramic Products,Connecticut,2010,"693,406"
69 Ceramic Products,Connecticut,2011,"531,408"
69 Ceramic Products,Connecticut,2012,"585,198"
69 Ceramic Products,Connecticut,2013,"644,669"
69 Ceramic Products,Connecticut,2014,"752,205"
69 Ceramic Products,Connecticut,2015,"765,060"
69 Ceramic Products,Connecticut,2016 through November,"528,806"
69 Ceramic Products,Maine,2008,"5,496"
69 Ceramic Products,Maine,2009,"6,263"
69 Ceramic Products,Maine,2010,"9,862"
69 Ceramic Products,Maine,2011,"3,688"
69 Ceramic Products,Maine,2012,"8,141"
69 Ceramic Products,Maine,2013,"8,059"
69 Ceramic Products,Maine,2014,"12,801"
69 Ceramic Products,Maine,2015,"7,887"
69 Ceramic Products,Maine,2016 through November,"6,661"
69 Ceramic Products,Massachusetts,2008,"1,162,735"
69 Ceramic Products,Massachusetts,2009,"1,722,062"
69 Ceramic Products,Massachusetts,2010,"2,601,179"
69 Ceramic Products,Massachusetts,2011,"3,606,197"
69 Ceramic Products,Massachusetts,2012,"4,979,086"
69 Ceramic Products,Massachusetts,2013,"3,517,176"
69 Ceramic Products,Massachusetts,2014,"6,754,677"
69 Ceramic Products,Massachusetts,2015,"2,981,061"
69 Ceramic Products,Massachusetts,2016 through November,"2,360,099"
69 Ceramic Products,New Hampshire,2008,"115,826"
69 Ceramic Products,New Hampshire,2009,"69,489"
69 Ceramic Products,New Hampshire,2010,"41,965"
69 Ceramic Products,New Hampshire,2011,"9,284"
69 Ceramic Products,New Hampshire,2012,"4,530"
69 Ceramic Products,New Hampshire,2013,"13,952"
69 Ceramic Products,New Hampshire,2014,"10,854"
69 Ceramic Products,New Hampshire,2015,"3,710"
69 Ceramic Products,New Hampshire,2016 through November,"7,811"
69 Ceramic Products,Rhode Island,2010,"21,379"
69 Ceramic Products,Rhode Island,2011,"2,193"
69 Ceramic Products,Rhode Island,2012,"3,345"
69 Ceramic Products,Rhode Island,2014,"23,215"
69 Ceramic Products,Vermont,2014,"2,457"
70 Glass And Glassware,All States,2008,"1,045,944,687"
70 Glass And Glassware,All States,2009,"903,395,229"
70 Glass And Glassware,All States,2010,"1,067,349,061"
70 Glass And Glassware,All States,2011,"1,099,417,334"
70 Glass And Glassware,All States,2012,"1,098,648,295"
70 Glass And Glassware,All States,2013,"1,154,367,886"
70 Glass And Glassware,All States,2014,"1,208,340,672"
70 Glass And Glassware,All States,2015,"1,267,328,307"
70 Glass And Glassware,All States,2016 through November,"1,189,104,172"
70 Glass And Glassware,Connecticut,2008,"314,458"
70 Glass And Glassware,Connecticut,2009,"656,580"
70 Glass And Glassware,Connecticut,2010,"1,456,652"
70 Glass And Glassware,Connecticut,2011,"1,141,879"
70 Glass And Glassware,Connecticut,2012,"2,193,169"
70 Glass And Glassware,Connecticut,2013,"2,668,094"
70 Glass And Glassware,Connecticut,2014,"2,938,352"
70 Glass And Glassware,Connecticut,2015,"4,197,760"
70 Glass And Glassware,Connecticut,2016 through November,"4,611,987"
70 Glass And Glassware,Maine,2008,"1,213,043"
70 Glass And Glassware,Maine,2009,"1,752,833"
70 Glass And Glassware,Maine,2010,"1,714,646"
70 Glass And Glassware,Maine,2011,"1,510,168"
70 Glass And Glassware,Maine,2012,"1,004,659"
70 Glass And Glassware,Maine,2013,"1,104,594"
70 Glass And Glassware,Maine,2014,"1,722,849"
70 Glass And Glassware,Maine,2015,"2,704,042"
70 Glass And Glassware,Maine,2016 through November,"4,587,079"
70 Glass And Glassware,Massachusetts,2008,"1,332,598"
70 Glass And Glassware,Massachusetts,2009,"1,391,752"
70 Glass And Glassware,Massachusetts,2010,"3,157,983"
70 Glass And Glassware,Massachusetts,2011,"2,807,423"
70 Glass And Glassware,Massachusetts,2012,"2,398,149"
70 Glass And Glassware,Massachusetts,2013,"2,886,600"
70 Glass And Glassware,Massachusetts,2014,"4,529,937"
70 Glass And Glassware,Massachusetts,2015,"5,438,019"
70 Glass And Glassware,Massachusetts,2016 through November,"5,896,744"
70 Glass And Glassware,New Hampshire,2008,"646,656"
70 Glass And Glassware,New Hampshire,2009,"1,103,011"
70 Glass And Glassware,New Hampshire,2010,"357,193"
70 Glass And Glassware,New Hampshire,2011,"479,796"
70 Glass And Glassware,New Hampshire,2012,"726,309"
70 Glass And Glassware,New Hampshire,2013,"443,568"
70 Glass And Glassware,New Hampshire,2014,"291,715"
70 Glass And Glassware,New Hampshire,2015,"110,671"
70 Glass And Glassware,New Hampshire,2016 through November,"1,304,803"
70 Glass And Glassware,Rhode Island,2008,"16,132"
70 Glass And Glassware,Rhode Island,2009,"127,385"
70 Glass And Glassware,Rhode Island,2010,"99,384"
70 Glass And Glassware,Rhode Island,2011,"42,370"
70 Glass And Glassware,Rhode Island,2012,"70,347"
70 Glass And Glassware,Rhode Island,2013,"12,962"
70 Glass And Glassware,Rhode Island,2014,"255,149"
70 Glass And Glassware,Rhode Island,2015,"362,422"
70 Glass And Glassware,Rhode Island,2016 through November,"181,223"
70 Glass And Glassware,Vermont,2009,975
70 Glass And Glassware,Vermont,2012,"4,281"
70 Glass And Glassware,Vermont,2016 through November,"3,992"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2008,"3,093,979,791"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2009,"4,592,652,324"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2010,"6,603,554,552"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2011,"9,772,612,707"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2012,"9,633,615,318"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2013,"7,107,405,520"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2014,"5,740,973,391"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2015,"5,084,010,954"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",All States,2016 through November,"4,920,650,405"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",Connecticut,2008,"1,325,643,717"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",Connecticut,2009,"864,374,777"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",Connecticut,2010,"1,503,752,881"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",Connecticut,2011,"2,559,075,522"
"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",Connecticut,2012,"198,765,000"
